,岗位编号,求职者编号,标签
24154,826495,6161162,0
24155,786590,5986033,0
24156,779975,5918337,0
24157,773247,5891970,0
24158,765875,5645576,0
24159,771887,6016812,0
24160,819035,5958494,0
24161,808817,5936286,0
24162,43254664,318136913,1
24163,808994,4676399,0
24164,757934,5916890,0
24165,779497,5743091,0
24166,766787,6252804,0
24167,43621663,5975281,1
24168,513553,6039115,0
24169,802713,6160373,0
24170,827935,5977954,0
24171,799013,6139183,0
24172,792162,6118791,0
24173,802260,6112038,0
24174,809423,6178886,0
24175,43653678,319594997,1
24176,775090,1389436,0
24177,43534698,317061982,1
24178,782878,6259390,0
24179,836106,6216147,0
24180,824313,6133289,1
24181,776874,6081154,1
24182,792036,5857194,0
24183,43075692,5489789,1
24184,815651,5582145,0
24185,792391,5015247,1
24186,835995,6308923,1
24187,762700,5456876,0
24188,772906,6050845,0
24189,807861,5745908,0
24190,42372664,6126443,1
24191,816153,5583264,0
24192,806692,6166470,0
24193,803013,6212062,0
24194,791957,5487659,0
24195,779975,5985329,0
24196,825973,6180570,0
24197,807975,5451054,0
24198,42649651,316329927,1
24199,764016,5843470,0
24200,782878,6263808,0
24201,817990,4369440,0
24202,788565,5984764,0
24203,842891,6068545,1
24204,768880,6006062,0
24205,43285705,6314489,1
24206,770860,6035584,0
24207,779494,5964043,0
24208,42372664,6005589,1
24209,782877,6186041,0
24210,42499749,316502955,1
24211,742179,4702391,0
24212,776876,6016244,0
24213,808837,6167614,0
24214,742999,6132458,0
24215,804900,4603302,0
24216,835752,5476289,1
24217,769714,340689,0
24218,772867,6021664,0
24219,827074,5413950,0
24220,836120,6294592,0
24221,791744,6191377,0
24222,795525,6208246,1
24223,788929,6093232,0
24224,794004,4706611,0
24225,765875,4851835,0
24226,795415,6099577,0
24227,814613,6184183,0
24228,807602,5572095,0
24229,772867,6092709,0
24230,781595,3341566,0
24231,795362,6132571,0
24232,837721,6291628,0
24233,832813,2314797,0
24234,792036,4611774,0
24235,768787,4713612,0
24236,829735,5777011,0
24237,809419,6255422,0
24238,772901,6035340,0
24239,807979,6066798,0
24240,43829692,4887740,1
24241,793955,6130272,0
24242,770813,5786423,0
24243,798003,5807717,0
24244,779694,6244915,0
24245,792035,6102069,0
24246,831330,6303721,0
24247,820417,6232063,0
24248,772901,5950007,0
24249,829236,6251886,0
24250,753296,6032804,0
24251,783057,6102675,1
24252,797907,6128093,0
24253,769118,5427677,0
24254,769603,5779550,0
24255,773645,6123533,0
24256,797511,6006732,0
24257,835721,6293865,0
24258,788565,5695732,0
24259,788017,5525911,0
24260,844057,6310013,0
24261,42844699,317212995,1
24262,779698,5887330,0
24263,781773,6169308,0
24264,792498,6119338,0
24265,800846,6170034,0
24266,835284,6294126,1
24267,775836,5979262,0
24268,780073,6075846,0
24269,832139,6260000,0
24270,44172666,4903297,1
24271,802840,6159087,0
24272,816831,439766,0
24273,816253,4802988,1
24274,762697,5985128,0
24275,762698,5990582,0
24276,768880,4946350,0
24277,768780,5200588,0
24278,766787,6195453,0
24279,834036,2015067,1
24280,788722,5253069,0
24281,813875,5556757,0
24282,791584,4971803,0
24283,774781,6050034,0
24284,803874,4992297,0
24285,833364,6306991,0
24286,834713,6060091,1
24287,800453,6135770,0
24288,779694,6216826,0
24289,772899,3310347,0
24290,830285,6127813,0
24291,798012,5919436,0
24292,764016,5990446,0
24293,775836,5990659,0
24294,797544,6142942,0
24295,776874,5580138,1
24296,772901,6031702,0
24297,781606,5790903,0
24298,802715,5254554,0
24299,774883,6056715,0
24300,835253,6273127,0
24301,798922,4707519,0
24302,792138,6119761,0
24303,824953,6315356,0
24304,832593,6228522,0
24305,811206,6256843,0
24306,830843,6002544,1
24307,827074,6249052,0
24308,42751657,317029981,1
24309,762696,5984521,0
24310,795526,6228146,0
24311,798317,5681362,0
24312,815822,6252165,0
24313,771944,5945859,0
24314,766789,6039960,0
24315,742175,5984073,0
24316,842954,6311376,0
24317,838001,5623917,0
24318,830235,6241759,0
24319,774882,5882039,0
24320,42319752,5968383,1
24321,43892657,6245788,1
24322,792136,5600666,0
24323,790813,4762743,0
24324,834740,6277139,0
24325,43817692,4895596,1
24326,803266,6237491,0
24327,773208,6058605,0
24328,771887,6021866,0
24329,807763,6103892,0
24330,768787,5999592,0
24331,762700,1399199,0
24332,43572664,6230570,1
24333,784501,5681055,0
24334,779698,6088190,0
24335,837950,316470947,1
24336,802858,116279,1
24337,776254,5600338,0
24338,772906,6059722,0
24339,772863,4598791,1
24340,772899,6040638,0
24341,813938,6109298,1
24342,806890,6076222,0
24343,772867,6095809,0
24344,799181,6136833,0
24345,779694,6056091,0
24346,753268,6018708,0
24347,766798,6191355,0
24348,766787,6094721,0
24349,768780,5786651,0
24350,795949,5575960,0
24351,42414913,316178256,1
24352,42722655,317043942,1
24353,776834,5095515,0
24354,828353,5146771,0
24355,772821,5490319,0
24356,791958,5999288,0
24357,792498,6122447,1
24358,788929,4827672,0
24359,797455,6172330,0
24360,799873,4429888,0
24361,779698,6158423,0
24362,772339,6072614,0
24363,781993,6103388,0
24364,816859,6219643,0
24365,774868,6010809,0
24366,802713,6174240,0
24367,795949,5933056,0
24368,766615,5999868,0
24369,791744,4588603,1
24370,796682,5168154,0
24371,42362686,316501197,1
24372,807758,6150822,0
24373,766615,6164450,0
24374,817493,6213845,0
24375,815822,3256236,0
24376,772414,5922884,0
24377,43653678,316521380,1
24378,792821,6018998,0
24379,834175,6119682,0
24380,772901,5967016,0
24381,770108,6020773,0
24382,770800,5825119,0
24383,832618,6268607,0
24384,802258,5499861,0
24385,812235,843690,0
24386,808820,6175231,0
24387,42649651,316646927,1
24388,787774,6078797,0
24389,817998,71298,0
24390,835756,5907939,0
24391,769459,6023579,0
24392,770533,5733786,0
24393,805640,6276252,0
24394,807403,5433150,0
24395,775172,6054014,0
24396,770357,5788562,0
24397,831278,5952842,1
24398,769459,2149837,0
24399,775140,6062368,0
24400,772904,6046283,0
24401,43722694,319919913,1
24402,816153,6270756,0
24403,802256,6155118,0
24404,792498,5966174,1
24405,43999667,320650932,1
24406,42508730,4323138,1
24407,772901,5452458,0
24408,820414,6219906,0
24409,775140,5857839,0
24410,772870,4767094,0
24411,808003,6214107,0
24412,768786,6004822,0
24413,819733,6208119,0
24414,803266,6056561,0
24415,765344,5991129,0
24416,775089,5800294,0
24417,819733,3482707,0
24418,757943,5550734,0
24419,815822,6241633,0
24420,789862,5545952,0
24421,772899,6063844,0
24422,791744,6192794,0
24423,804900,6233728,0
24424,820414,6177803,0
24425,816533,6198609,0
24426,775090,6131201,0
24427,766787,6052642,0
24428,808001,6190031,0
24429,793061,5552696,0
24430,766613,6220280,0
24431,777457,6053388,0
24432,792162,6194641,0
24433,788629,6108626,0
24434,785814,6086014,0
24435,774769,5931066,0
24436,772901,3471080,0
24437,791934,5705633,0
24438,787255,6117989,0
24439,773645,6165326,0
24440,768869,6054752,0
24441,819799,6225303,0
24442,807859,6068203,0
24443,770860,5986543,0
24444,807602,6132977,0
24445,42484671,317739966,1
24446,792036,6152987,0
24447,42989690,6048402,1
24448,43709665,4561671,1
24449,792868,5566970,0
24450,835404,6164226,0
24451,829236,6274743,1
24452,823833,6075500,0
24453,42377657,4756619,1
24454,791744,6104117,0
24455,772907,6076136,0
24456,839325,6263028,0
24457,825973,5579783,0
24458,817995,6301543,0
24459,771584,6005504,0
24460,762409,5987145,0
24461,770800,6013603,0
24462,801330,5804550,0
24463,837656,5454987,0
24464,766615,5528207,0
24465,763486,5949658,0
24466,786568,6137698,0
24467,772904,6021820,0
24468,825081,5882303,0
24469,699671,5950357,0
24470,795668,4241649,0
24471,849433,316321037,1
24472,795526,6302838,0
24473,768880,6050802,0
24474,765875,2303458,0
24475,772827,5920304,0
24476,794849,6147526,0
24477,775526,5447078,0
24478,791584,6004529,0
24479,832019,5649473,0
24480,779495,6079690,0
24481,824164,5703441,0
24482,767175,5997033,0
24483,489735,5978254,1
24484,839452,2846369,1
24485,42559662,5627280,1
24486,816433,6262481,0
24487,809419,5313449,0
24488,772882,5934930,0
24489,828378,6259108,0
24490,43809664,5484838,1
24491,798211,6126558,0
24492,817991,1275010,0
24493,781606,5170668,0
24494,42710688,5801312,1
24495,816153,4676399,0
24496,814244,3364556,0
24497,788929,6156992,0
24498,778675,5550734,0
24499,769120,6032485,0
24500,811283,5577211,0
24501,815613,6272808,0
24502,798317,5645157,0
24503,769509,6012411,0
24504,832680,4957839,0
24505,837265,1033560,1
24506,779287,5790614,0
24507,832016,4985252,0
24508,787334,6037669,0
24509,808837,6274483,0
24510,786244,6067341,0
24511,789274,6116236,0
24512,835721,6294155,0
24513,770048,6005486,0
24514,42761682,319212939,1
24515,819057,6250357,0
24516,815614,6301165,0
24517,794915,5447261,0
24518,786566,6196094,0
24519,779496,6069107,0
24520,789847,3341566,0
24521,771191,6049584,0
24522,837656,6129489,0
24523,825973,5378511,0
24524,842557,6315961,0
24525,834296,6256680,0
24526,770357,5966886,0
24527,769490,5850207,0
24528,881073,320901915,1
24529,809902,6119838,0
24530,832454,6282114,0
24531,835597,6303880,0
24532,772899,5930922,0
24533,42763674,4736422,1
24534,815828,6221124,0
24535,798012,5464679,0
24536,809425,6008482,0
24537,795665,6054292,0
24538,796265,5968172,0
24539,835721,6278323,0
24540,797455,2023357,0
24541,820416,6259089,0
24542,766615,5990929,0
24543,825081,6231250,0
24544,789843,5963070,0
24545,813815,6123895,0
24546,814037,4803962,0
24547,814240,5968299,0
24548,816862,6269169,0
24549,792037,6137901,0
24550,833738,6285090,0
24551,779975,4991794,0
24552,806913,5988804,0
24553,775090,6025324,0
24554,791607,5993202,0
24555,796313,6091395,0
24556,816533,5928564,0
24557,815822,5981142,0
24558,792498,6078661,1
24559,776254,5599559,0
24560,771514,6074777,0
24561,820424,5641806,0
24562,832454,6281911,0
24563,838027,6307334,0
24564,813661,6249450,0
24565,788565,6081569,0
24566,789843,5966174,0
24567,791744,6217883,0
24568,832936,5571628,0
24569,43593720,319174906,1
24570,773645,6134156,0
24571,783152,5838313,0
24572,815337,6123544,0
24573,43067696,316915934,1
24574,766798,6161162,0
24575,43795661,320939927,1
24576,836106,6201130,0
24577,767230,4689496,0
24578,781074,6116236,0
24579,768780,5984521,0
24580,773208,2182976,0
24581,820414,6243905,0
24582,788722,5411927,0
24583,817991,6282948,0
24584,842955,4470160,0
24585,792036,6215744,0
24586,791744,6110914,0
24587,769742,5992337,0
24588,791966,5635618,0
24589,786613,5864487,0
24590,43668705,5549301,1
24591,779975,6034102,0
24592,795526,6215749,0
24593,792993,6233728,0
24594,803335,5871273,0
24595,805993,5695552,0
24596,43438662,2977406,1
24597,834745,6281834,0
24598,786572,6001403,0
24599,832454,6283960,0
24600,803266,4969893,0
24601,823946,6233381,1
24602,803215,4839533,0
24603,772870,6073681,0
24604,745292,5837681,0
24605,812118,6056202,0
24606,829190,4829604,0
24607,833736,6225866,0
24608,810233,6289368,0
24609,42444658,316258495,1
24610,767230,4724728,0
24611,762409,6017019,0
24612,772899,5868278,0
24613,44254655,5277681,1
24614,762409,6015238,0
24615,773208,6109987,0
24616,780379,6081626,0
24617,808003,6208626,0
24618,770081,5599895,0
24619,798510,6150046,0
24620,43285705,317024932,1
24621,772515,6089986,0
24622,794849,4713612,0
24623,43668705,5624741,1
24624,827854,6279078,0
24625,798175,6132770,0
24626,770081,6020095,0
24627,803486,3989520,0
24628,757946,5986758,0
24629,787519,5939050,0
24630,809423,6187092,0
24631,791744,5766456,0
24632,773643,6180188,0
24633,802858,6136295,0
24634,779494,6066308,0
24635,789847,4676949,0
24636,779236,4987903,0
24637,803266,6240887,0
24638,830843,6170741,0
24639,808014,5815541,0
24640,774762,3026477,0
24641,42390692,319574960,1
24642,753267,6028936,0
24643,769115,6032485,0
24644,769118,5672787,0
24645,780379,6083228,0
24646,837656,6243532,0
24647,42844699,168279,1
24648,781993,4765361,0
24649,769754,5590951,0
24650,801330,531897,0
24651,788929,4599216,0
24652,819809,6034998,0
24653,757945,5994957,0
24654,811206,5992514,0
24655,808264,6183040,0
24656,762693,5987636,0
24657,836120,670955,0
24658,771417,5642941,0
24659,772901,2774597,0
24660,43267862,318628945,1
24661,822293,6209086,0
24662,791966,6020773,0
24663,815837,6207604,0
24664,786572,6140396,0
24665,809419,4037707,0
24666,772906,6052652,0
24667,42368657,6301996,1
24668,816665,5967351,0
24669,788929,6032079,0
24670,807759,6209485,0
24671,835991,1518247,0
24672,813149,6207572,0
24673,804268,6237313,0
24674,781074,6094017,0
24675,829735,5185539,0
24676,810006,6190399,0
24677,837897,6311937,0
24678,819057,6254947,0
24679,795524,4081449,0
24680,798317,5423160,0
24681,815613,5962103,1
24682,771417,6086619,0
24683,762700,6004100,0
24684,769695,6001229,0
24685,769695,6004490,0
24686,786572,1338099,0
24687,795668,4600112,0
24688,752116,5658020,0
24689,832458,6294378,0
24690,775523,5574447,0
24691,791744,6256377,0
24692,820414,6263418,0
24693,820418,6208360,0
24694,786953,6118583,0
24695,795524,5191404,0
24696,798317,6191198,0
24697,788456,6105937,0
24698,797512,6131176,0
24699,793955,6077949,0
24700,800036,5054563,1
24701,812834,6219328,0
24702,788929,5353453,0
24703,831329,5414716,0
24704,770051,5173163,0
24705,42372664,6218049,1
24706,789862,5697423,0
24707,794849,5936013,0
24708,816433,5999907,0
24709,831330,6185851,0
24710,830253,6270601,0
24711,769605,6053377,0
24712,42794149,4151280,1
24713,782678,6088886,0
24714,834745,6279443,0
24715,772901,6018496,0
24716,772515,5462981,0
24717,787509,5308891,0
24718,42414913,316173086,1
24719,786594,5972685,0
24720,825083,5367935,0
24721,768878,6048165,0
24722,801514,6158277,0
24723,753267,5578202,0
24724,772907,5963255,0
24725,793761,5849775,0
24726,782599,5937716,0
24727,793038,6074136,0
24728,810233,6210808,0
24729,774769,5847764,0
24730,787717,6089986,0
24731,816815,6075384,0
24732,43153679,523171,1
24733,815613,4672179,1
24734,802839,6203681,0
24735,829735,6283524,0
24736,830253,5613739,0
24737,788929,6110090,0
24738,762700,5769535,0
24739,791744,6187638,0
24740,43179720,318234941,1
24741,809902,6208817,0
24742,809419,6292935,0
24743,815613,4240508,0
24744,782877,6168977,0
24745,772901,6032042,0
24746,817995,6306112,0
24747,791744,6222808,0
24748,769116,6017032,0
24749,773555,1052327,0
24750,770860,6017561,0
24751,791744,6115826,0
24752,819480,5830672,0
24753,762409,6007136,0
24754,782678,5669268,0
24755,813661,6121348,0
24756,42878698,317345910,1
24757,832461,6292384,0
24758,819480,6239375,0
24759,789913,5511310,1
24760,801330,6200765,0
24761,792036,2992637,0
24762,801013,6241683,0
24763,513553,6196205,0
24764,42939022,317713927,1
24765,808001,5228076,0
24766,830585,6133668,0
24767,813149,5979666,0
24768,840299,6308339,0
24769,772906,5197150,0
24770,835756,6170864,0
24771,781595,6000352,0
24772,787334,6091411,0
24773,827014,6263298,0
24774,771514,928799,0
24775,771417,5995817,0
24776,43534698,2299517,1
24777,819057,6243081,0
24778,816433,5610171,0
24779,822573,5374580,1
24780,771417,6048378,1
24781,756951,6002398,0
24782,795525,6247607,0
24783,772906,5974838,0
24784,820416,6199382,0
24785,815822,6289624,0
24786,811283,6232606,0
24787,766787,5541670,0
24788,769116,5997903,0
24789,839273,6309925,0
24790,807861,5733338,0
24791,792037,6200237,0
24792,836360,6170990,0
24793,819040,5859666,0
24794,770107,6016388,0
24795,766787,6035523,0
24796,763486,6118446,0
24797,815336,5243985,0
24798,779296,5803374,0
24799,793056,6141345,0
24800,763486,6054164,0
24801,803484,5880096,0
24802,798696,6136574,0
24803,684118,5998512,0
24804,822293,6160888,0
24805,769177,4819402,1
24806,783274,5361730,0
24807,800040,5767048,0
24808,772339,6055012,0
24809,779236,5967269,0
24810,771540,4820860,0
24811,817835,6122356,0
24812,772899,4946952,0
24813,792136,2686716,0
24814,774769,6057520,0
24815,834175,6252657,1
24816,772901,5999247,0
24817,43454659,318057935,1
24818,765344,5990781,0
24819,43653678,6123597,1
24820,43653678,5533496,1
24821,803266,6243434,0
24822,770048,6011592,0
24823,815613,6226484,1
24824,717579,6104498,0
24825,772870,4783888,0
24826,837656,6301095,0
24827,833796,6260310,0
24828,768869,6067229,0
24829,776254,3380789,0
24830,785557,4773114,0
24831,772870,5816692,0
24832,771463,4155537,0
24833,832466,6285250,0
24834,804900,6216409,0
24835,788565,504855,0
24836,775090,6035618,0
24837,770860,5937288,0
24838,42950690,317995933,1
24839,827233,6251512,0
24840,766805,6078053,0
24841,812834,3125549,1
24842,779698,6105028,0
24843,774781,5865596,0
24844,795524,3162526,0
24845,794555,996087,0
24846,820014,6230848,0
24847,838497,6225957,0
24848,773643,4633333,1
24849,804941,6102856,0
24850,772901,6059812,0
24851,771514,6003273,0
24852,782878,6262278,0
24853,43046655,5713353,1
24854,807861,6289705,0
24855,805894,6062108,0
24856,799994,5450636,0
24857,775089,6039296,0
24858,835756,6282025,0
24859,791598,6089160,0
24860,772901,6062042,0
24861,43709665,320252971,1
24862,816153,6260027,0
24863,771514,6020990,0
24864,792037,6199979,0
24865,786594,6028455,0
24866,779236,5505369,0
24867,804581,894586,0
24868,770860,5571386,0
24869,833538,6287574,0
24870,779495,5875373,0
24871,803266,6247607,0
24872,786590,6156763,0
24873,793234,6187990,0
24874,776874,6089012,1
24875,842549,319672936,1
24876,776874,6033256,1
24877,803266,5351451,0
24878,777435,3773488,0
24879,765989,5621540,0
24880,770403,6017257,0
24881,795949,3097617,0
24882,843540,6274280,1
24883,771191,6030442,0
24884,769742,5997811,0
24885,812926,6192633,0
24886,800036,6231193,0
24887,757946,5268239,0
24888,809902,6085387,0
24889,760917,6064744,0
24890,789847,5279566,0
24891,758341,5649414,0
24892,42319752,316305998,1
24893,42429686,316377071,1
24894,802839,4947178,0
24895,791744,316418969,1
24896,811206,6257587,0
24897,772899,5997766,0
24898,801330,5684342,0
24899,832016,6279843,0
24900,803013,6248848,0
24901,809982,6289796,0
24902,827564,6258905,0
24903,830843,6099082,0
24904,792036,5052771,0
24905,788629,589592,1
24906,44172666,321067964,1
24907,807602,6184432,0
24908,778015,6043557,0
24909,805534,4586863,0
24910,818297,6217913,0
24911,801859,6141271,0
24912,817995,6311376,0
24913,798032,6094499,0
24914,42710688,316188356,1
24915,613154,6090000,0
24916,779296,6053149,0
24917,838042,5586028,0
24918,803190,6143571,0
24919,800274,5697584,0
24920,811283,6249512,0
24921,816862,6119319,0
24922,42828653,5626679,1
24923,779698,3423586,0
24924,837977,6214387,0
24925,779682,3766857,0
24926,807859,6175881,0
24927,816433,6262377,0
24928,785494,5966220,0
24929,803874,6170931,0
24930,791966,2860086,1
24931,802841,313086,0
24932,786613,6072386,0
24933,792036,6121930,0
24934,781993,6093436,0
24935,815613,6272770,1
24936,769742,6029485,0
24937,791956,6141214,1
24938,820414,6245439,0
24939,815828,6189246,0
24940,807979,6172210,0
24941,813661,4569843,0
24942,769120,5777983,0
24943,816433,4599325,0
24944,804690,6143162,0
24945,813661,6194319,0
24946,818513,6220719,0
24947,770860,5549716,0
24948,762409,6013796,0
24949,769742,4773281,0
24950,773644,6192794,0
24951,836714,6293920,0
24952,803615,6167912,0
24953,42559692,5947991,1
24954,820414,5384748,0
24955,800036,5381634,0
24956,831279,1973660,0
24957,762700,6078691,0
24958,771514,5578062,0
24959,796200,6136367,0
24960,815819,6156781,0
24961,766615,5982408,1
24962,798373,6094429,1
24963,766805,6129609,0
24964,788929,6155819,0
24965,834175,6272115,0
24966,766789,6204010,0
24967,829236,6264997,0
24968,829137,6099086,0
24969,798032,6312304,0
24970,793627,6096161,1
24971,803874,6216787,0
24972,769498,5953995,0
24973,42646651,3681836,1
24974,770108,5856085,0
24975,43549676,6227240,1
24976,835721,6255906,0
24977,786158,5395446,1
24978,42491720,6169104,1
24979,778676,6046348,0
24980,797512,6109546,0
24981,775090,5872406,0
24982,820414,6229032,0
24983,772907,5791550,0
24984,791584,6113544,0
24985,767224,5721387,0
24986,803873,5896475,1
24987,816253,6202571,0
24988,780379,5912453,0
24989,791744,1418249,0
24990,800036,6172431,0
24991,842549,6311578,0
24992,843425,5822348,0
24993,765902,5427677,0
24994,807859,5513959,0
24995,820414,3084178,0
24996,782600,3334487,1
24997,820014,6012672,0
24998,832618,6065481,1
24999,792036,5760293,0
25000,757943,5996947,0
25001,768780,5987954,0
25002,838614,6237376,0
25003,42732392,6097487,1
25004,772821,6029630,0
25005,775090,4941755,0
25006,788929,6024247,0
25007,769603,6015180,0
25008,815822,6069557,0
25009,800846,3924067,1
25010,804690,6161783,0
25011,793627,5681063,1
25012,793690,2413526,1
25013,768787,5499161,0
25014,796753,2213430,1
25015,42508734,6188311,1
25016,779856,6146684,0
25017,766805,6126709,0
25018,42786680,320062903,1
25019,762694,5996704,0
25020,43709665,4205016,1
25021,42989690,4763919,1
25022,803190,4832700,0
25023,820414,6258854,0
25024,816433,4932665,0
25025,773643,6113734,0
25026,810857,5994303,0
25027,806617,3364556,0
25028,820418,5657096,0
25029,835752,6308395,0
25030,771463,6181395,0
25031,795524,6156689,0
25032,837960,6106571,0
25033,786523,6119587,0
25034,809902,6263143,0
25035,43921666,6312848,1
25036,795526,6314777,0
25037,762696,6027346,0
25038,835284,5952658,1
25039,769856,6014845,0
25040,815336,6221907,0
25041,789843,5921083,0
25042,629854,2384048,1
25043,800875,6162773,0
25044,772901,5736653,0
25045,776874,6068078,1
25046,800874,498281,0
25047,44154733,2551396,1
25048,777354,6113025,0
25049,763486,6035057,0
25050,806649,6165537,0
25051,824954,5198195,0
25052,827014,3776080,0
25053,782618,6177161,0
25054,630490,6266741,0
25055,813938,6171016,0
25056,802838,6176358,0
25057,830653,6258548,0
25058,779694,6005290,0
25059,44260657,1320407,1
25060,786572,6191935,0
25061,817493,4857457,0
25062,770403,6025474,0
25063,830286,6109748,0
25064,799873,6164467,0
25065,770403,5858943,0
25066,792993,6195133,0
25067,816665,6230910,0
25068,753267,5874432,0
25069,43646653,6233392,1
25070,770399,6005720,0
25071,773645,6128222,0
25072,768786,6004529,0
25073,843096,6265328,0
25074,42939022,316520164,1
25075,828194,6220839,0
25076,42324696,6079036,1
25077,825081,6253914,0
25078,806235,6232719,0
25079,757946,6002078,0
25080,772901,6019747,0
25081,827803,5967087,1
25082,778502,6078496,0
25083,776835,6061321,0
25084,764016,5911862,0
25085,42334676,6207027,1
25086,801330,6222986,0
25087,767230,478255,0
25088,760917,6003903,0
25089,800846,6136564,0
25090,774883,5962746,0
25091,742176,5621540,0
25092,770860,5976964,0
25093,771109,5345832,0
25094,800874,6217557,0
25095,819035,6193693,0
25096,769856,5928144,0
25097,773644,316374213,1
25098,781606,2704007,0
25099,772825,6019964,0
25100,797515,6162889,0
25101,821734,6258492,0
25102,804268,6060502,0
25103,779698,6099085,0
25104,794596,6125946,1
25105,821515,6209648,0
25106,44172666,3984117,1
25107,787717,6061121,0
25108,795526,6273514,0
25109,803926,4414377,0
25110,815831,6170699,0
25111,807602,6207402,0
25112,795526,6195461,0
25113,779698,6186293,0
25114,43829692,3942580,1
25115,817995,4656521,0
25116,772901,5955038,0
25117,784318,5226317,1
25118,820421,5925871,0
25119,768878,5952264,0
25120,835754,5530145,0
25121,43922680,5772688,1
25122,767175,4943035,0
25123,491733,6053262,0
25124,792037,5995703,0
25125,825973,6251336,0
25126,772904,5682049,0
25127,816433,4155537,0
25128,814613,6164908,0
25129,813938,1959396,1
25130,43653678,320265941,1
25131,746979,5892735,0
25132,774882,5936716,0
25133,42499690,3412297,1
25134,786572,5346573,0
25135,832593,6266821,0
25136,803266,5596854,0
25137,774868,4718266,1
25138,827074,6029200,0
25139,42941657,6140830,1
25140,806633,4035779,0
25141,42365816,318088947,1
25142,809902,6241193,0
25143,813938,5968203,1
25144,816666,5104016,0
25145,776335,6053228,0
25146,769116,5047150,0
25147,762695,6053897,0
25148,757946,5995077,0
25149,773207,5977951,0
25150,724132,6141072,0
25151,764655,5992052,0
25152,813534,5888679,0
25153,783397,6039681,0
25154,794849,6152245,0
25155,779694,6002544,0
25156,774769,5759425,0
25157,788929,6172101,0
25158,800874,5460323,0
25159,823213,6229051,0
25160,798032,5573312,0
25161,813537,6207857,0
25162,782877,6167712,0
25163,830235,6242861,0
25164,772901,4772894,0
25165,766200,6030418,0
25166,815822,5837151,0
25167,768780,5900150,0
25168,810857,6076951,0
25169,835721,6284783,0
25170,830843,6205329,0
25171,42819678,153597,1
25172,773555,6002697,0
25173,808837,6228522,0
25174,813938,3193229,1
25175,779698,6124013,0
25176,829261,6304024,0
25177,786572,5063035,0
25178,815822,5568514,0
25179,791584,6105062,0
25180,774243,6006267,0
25181,770403,5950351,0
25182,771514,6085119,0
25183,773643,6222787,0
25184,834740,6286277,0
25185,788565,5647600,0
25186,766789,6254160,0
25187,804937,5995597,0
25188,796058,5335917,0
25189,831329,4763807,0
25190,831137,6137583,0
25191,814037,6256292,0
25192,42844699,5772809,1
25193,770078,6006348,0
25194,797510,5789015,1
25195,782878,5990922,0
25196,813876,6158359,0
25197,820414,6014208,0
25198,810233,6152154,0
25199,774773,6001748,0
25200,830286,6250801,0
25201,829735,6270749,0
25202,769695,5657356,0
25203,773208,6054164,0
25204,805640,4709443,0
25205,774243,5941186,0
25206,812834,6194910,1
25207,802263,5926589,1
25208,44254655,320839947,1
25209,766871,3477816,1
25210,728030,4721634,1
25211,786613,6066660,1
25212,825081,4673655,0
25213,814613,4381517,1
25214,831329,6284645,0
25215,803215,6102856,0
25216,770088,6007210,0
25217,772827,5311418,0
25218,807574,6191070,0
25219,842953,3562528,1
25220,770813,6028647,0
25221,837656,5992514,0
25222,791957,5534849,0
25223,817995,6223291,0
25224,782877,5182853,0
25225,836120,6272218,0
25226,815613,217693,1
25227,762700,6036965,0
25228,742176,5712074,0
25229,42705752,6246710,1
25230,792036,6155992,0
25231,43621663,320268911,1
25232,791934,6226234,0
25233,766609,5936013,0
25234,775089,5465782,0
25235,775090,6059252,0
25236,788929,6185161,0
25237,817998,6291297,0
25238,835282,5839222,0
25239,838027,6283513,0
25240,814613,6196856,0
25241,791957,6108207,0
25242,43709665,320084916,1
25243,769856,5490593,0
25244,831279,5367489,0
25245,756951,6004560,0
25246,833813,6290896,0
25247,42410115,316828982,1
25248,806649,6204953,0
25249,772863,5383397,0
25250,789981,6078947,0
25251,769498,6063699,0
25252,762693,5442955,0
25253,766615,6192582,0
25254,791965,5887798,0
25255,42939022,317370932,1
25256,823833,6260504,0
25257,43267862,319259905,1
25258,769754,6010452,0
25259,772901,6011707,0
25260,784673,6023100,0
25261,822573,6195270,0
25262,842955,5303421,0
25263,839325,6250402,0
25264,792036,6173448,0
25265,781773,6185066,0
25266,43629669,320984912,1
25267,766798,6201990,0
25268,43922680,321209930,1
25269,819799,6072970,0
25270,43921666,1398208,1
25271,742999,6066524,0
25272,775523,5591918,0
25273,798000,6194247,0
25274,792136,5988201,0
25275,42372664,5932597,1
25276,817995,6237282,0
25277,799181,6225632,0
25278,762409,6002898,0
25279,43285705,498046,1
25280,800040,6149238,0
25281,808373,6175599,0
25282,772827,5893321,0
25283,801330,6187041,0
25284,770860,6028783,0
25285,776835,6068078,0
25286,816862,6116693,0
25287,44189650,320911904,1
25288,835721,6285750,0
25289,765281,6263418,0
25290,809902,5679179,0
25291,769116,1554470,0
25292,489735,6091053,0
25293,766615,4766461,1
25294,804578,6173591,1
25295,802713,5895734,1
25296,809419,5700957,0
25297,798012,6153423,0
25298,843540,6115724,1
25299,791744,4652752,0
25300,774243,6208075,0
25301,769742,5605946,0
25302,802674,6231763,1
25303,781773,3550748,0
25304,774868,5532868,0
25305,770108,5615822,0
25306,786170,6089223,0
25307,766789,6202782,0
25308,815336,6209361,0
25309,781773,5124216,0
25310,829716,5936823,0
25311,768786,6004770,0
